customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Cuentas_Diarias
4628-CTTLA,1,Male,0,0,0,57,0,0,DSL,0,1,0,0,1,0,Month-to-month,1,Electronic check,39.3,2111.45,1.29
4628-WQCQQ,1,Male,0,0,1,35,1,0,Fiber optic,0,0,1,0,1,0,One year,1,Electronic check,85.15,3030.6,2.8
4629-NRXKX,1,Female,0,1,1,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.4,147.15,2.31
4631-OACRM,1,Male,1,0,0,15,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.4,1156.1,2.61
4632-PAOYU,0,Male,0,1,1,22,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.95,433.5,0.66
4632-XJMEX,0,Male,0,0,1,53,1,0,DSL,1,1,0,1,0,0,One year,0,Credit card (automatic),62.85,3419.5,2.06
4633-MKHYU,0,Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Mailed check,88.4,788.6,2.9
4634-JLRJT,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.35,20.35,0.67
4635-EJYPD,0,Male,0,1,1,32,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,18.95,613.95,0.62
4636-JGAAI,0,Male,0,1,0,34,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Mailed check,88.85,3000.25,2.92
4636-OLWOE,0,Male,0,0,1,54,1,0,DSL,0,1,1,1,0,0,One year,1,Electronic check,61.0,3283.05,2.0
4636-QRJKY,1,Female,0,1,1,6,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,80.5,502.85,2.64
4636-TVXVG,0,Male,0,1,1,62,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.95,1244.8,0.66
4640-UHDOS,1,Female,0,1,1,13,1,0,DSL,0,0,0,0,0,1,Month-to-month,0,Electronic check,55.95,734.35,1.84
4641-FROLU,0,Female,0,1,1,30,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.3,602.9,0.63
4644-OBGFZ,0,Male,0,1,1,55,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.5,1026.35,0.64
4644-PIZRT,0,Male,0,1,1,17,1,1,DSL,1,0,1,0,1,0,One year,1,Bank transfer (automatic),70.35,1201.65,2.31
4646-QZXTF,0,Female,0,1,0,7,1,0,DSL,1,0,1,1,1,1,Month-to-month,0,Bank transfer (automatic),81.25,580.1,2.67
4647-MUZON,0,Female,0,1,0,18,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),95.95,1745.5,3.15
4647-XXZAM,0,Female,0,1,1,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.5,285.2,1.49
4648-YPBTM,0,Male,0,0,0,53,1,1,DSL,0,1,1,1,0,1,Two year,1,Bank transfer (automatic),73.9,3958.25,2.43
4652-NNHNY,1,Male,0,1,0,16,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),73.85,1284.2,2.43
4652-ODEVH,0,Male,0,1,1,45,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.45,1088.25,0.8
4654-DLAMQ,0,Female,1,1,0,64,1,0,Fiber optic,1,1,1,0,0,1,One year,0,Bank transfer (automatic),97.0,6430.9,3.19
4654-GGUII,0,Female,0,0,0,18,0,0,DSL,1,1,0,1,0,0,One year,1,Mailed check,40.2,711.95,1.32
4654-ULTTN,0,Male,0,1,0,70,1,1,DSL,1,0,1,1,0,1,Two year,1,Credit card (automatic),74.8,5315.8,2.46
4656-CAURT,0,Male,0,0,0,69,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),23.95,1713.1,0.79
4657-FWVFY,0,Female,0,1,1,40,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),96.35,3915.4,3.17
4658-HCOHW,1,Female,0,1,1,21,1,0,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,102.8,2110.15,3.38
4659-NZRUF,1,Female,0,0,0,19,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,95.15,1789.25,3.13
4660-IRIBM,0,Male,0,1,1,18,1,0,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Mailed check,87.9,1500.5,2.89
4661-NJEUX,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.05,20.05,0.66
4662-EKDPQ,1,Male,0,0,0,2,1,1,DSL,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),62.05,118.3,2.04
4664-NJCMS,0,Female,0,1,0,33,0,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),59.55,2016.3,1.96
4667-OHGKG,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.3,19.3,0.63
4667-QONEA,0,Female,1,1,1,60,1,0,DSL,1,1,1,1,0,1,One year,1,Credit card (automatic),74.85,4456.35,2.46
4670-TABXH,0,Male,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),109.75,7758.9,3.61
4671-LXRDQ,1,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.0,96.45,1.48
4671-VJLCL,0,Female,0,0,0,63,1,1,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),79.85,4861.45,2.62
4672-FOTSD,0,Male,0,0,0,12,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Electronic check,67.25,832.3,2.21
4673-KKSLS,0,Female,0,0,0,31,1,0,Fiber optic,1,0,1,1,0,0,Month-to-month,0,Electronic check,87.6,2724.25,2.88
4674-HGNUA,0,Male,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.9,6457.15,2.95
4674-LRJIC,0,Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,94.4,94.4,3.1
4676-MQUEA,0,Male,1,1,0,50,1,1,Fiber optic,1,1,1,0,1,0,One year,1,Bank transfer (automatic),101.9,5265.5,3.35
4676-WLUHT,0,Male,0,0,0,54,0,0,DSL,1,1,0,0,0,1,Two year,0,Bank transfer (automatic),46.2,2431.95,1.52
4678-DVQEO,1,Female,0,0,0,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,52.2,52.2,1.71
4680-KUTAJ,0,Female,1,0,0,11,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,55.6,580.8,1.83
4682-BLBUC,0,Male,0,1,0,44,1,0,DSL,0,1,1,1,1,0,One year,1,Electronic check,70.95,3250.45,2.33
4683-WYDOU,0,Male,0,1,0,62,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),107.6,6912.7,3.53
4685-ERGHK,0,Male,0,0,0,57,1,1,Fiber optic,0,0,0,0,1,0,One year,1,Electronic check,86.9,4939.25,2.85
4685-TFLLS,0,Male,0,1,1,18,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.8,342.3,0.65
4686-GEFRM,0,Male,0,1,0,70,1,1,Fiber optic,0,1,1,1,0,1,Two year,1,Bank transfer (automatic),98.7,6858.9,3.24
4686-UXDML,0,Female,0,0,0,21,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.85,1992.55,3.28
4690-LLKUA,1,Male,1,0,0,17,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.05,770.6,1.48
4690-PKDQG,0,Female,1,1,0,42,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,95.55,3930.6,3.14
4691-NEWPF,0,Male,0,1,0,11,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.9,521.9,1.51
4692-NNQRU,0,Female,0,1,0,21,1,0,Fiber optic,0,0,1,1,0,0,One year,0,Electronic check,79.2,1742.45,2.6
4693-VWVBO,0,Female,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.55,61.05,0.64
4694-PHWFW,0,Female,0,0,1,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,170.9,0.66
4695-VADHF,1,Male,0,1,1,18,1,0,DSL,0,0,1,0,0,1,Month-to-month,0,Electronic check,57.45,990.85,1.89
4695-WJZUE,1,Female,1,0,0,2,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,88.55,179.25,2.91
4697-LUPSU,0,Male,0,1,1,2,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.2,34.75,0.66
4698-KVLLG,0,Female,1,0,0,51,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.6,967.9,0.64
4700-UBQMV,0,Male,0,1,1,21,1,1,DSL,1,0,0,0,1,1,One year,1,Bank transfer (automatic),75.9,1549.75,2.49
4701-AHWMW,1,Male,0,1,0,55,0,0,DSL,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),54.55,2978.3,1.79
4701-LKOZD,0,Female,0,0,0,70,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.75,6367.2,2.95
4701-MLJPN,1,Male,0,0,0,31,1,0,DSL,0,0,1,1,0,0,Month-to-month,1,Electronic check,55.25,1715.65,1.82
4702-HDRKD,0,Male,0,0,0,67,0,0,DSL,1,0,1,1,1,0,One year,1,Bank transfer (automatic),49.35,3321.35,1.62
4702-IOQDC,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.1,70.1,2.3
4703-MQYKT,0,Male,0,0,0,21,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,390.4,0.64
4704-ERYFC,1,Female,0,1,0,22,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.25,1554.0,2.27
4706-AXVKM,1,Female,1,0,0,11,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),84.8,906.85,2.79
4706-DGAHW,0,Male,1,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.2,45.2,1.48
4707-MAXGU,0,Male,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.85,1872.2,0.85
4707-YNOQA,0,Female,0,1,1,34,1,1,No,0,0,0,0,0,0,One year,1,Credit card (automatic),25.6,917.15,0.84
4709-LKHYG,0,Female,0,1,1,29,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,20.0,540.05,0.66
4710-FDUIZ,1,Male,0,1,0,56,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Credit card (automatic),100.3,5614.45,3.3
4710-NKCAW,0,Male,0,1,1,5,1,1,DSL,1,1,0,1,0,0,Month-to-month,0,Credit card (automatic),64.4,316.9,2.12
4712-AUQZO,0,Male,0,0,0,18,0,0,DSL,1,0,1,0,0,0,Month-to-month,0,Mailed check,33.6,550.35,1.1
4712-UYOOI,0,Female,0,1,1,20,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.0,417.65,0.66
4713-LZDRV,1,Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.6,195.05,2.61
4713-ZBURT,0,Male,0,0,1,45,1,1,Fiber optic,0,0,1,0,1,1,Two year,0,Bank transfer (automatic),99.7,4634.35,3.28
4716-HHKQH,0,Male,1,1,0,20,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,0,Electronic check,107.05,2172.05,3.52
4716-MRVEN,0,Female,0,0,0,29,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.0,599.3,0.66
4717-GHADL,0,Female,0,0,0,50,1,1,DSL,0,1,0,1,1,1,Two year,1,Mailed check,79.6,4024.2,2.61
4718-DHSMV,0,Female,0,0,0,11,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,35.8,363.15,1.18
4718-WXBGI,0,Male,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),91.95,6614.9,3.02
4719-UMSIY,0,Male,0,0,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,100.9,0.65
4720-VSTSI,1,Female,0,0,0,44,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),84.8,3862.55,2.79
4723-BEGSG,0,Male,0,1,0,72,1,1,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),86.65,6094.25,2.85
4724-WXVWF,0,Male,0,0,0,48,1,1,Fiber optic,1,0,0,1,0,1,Month-to-month,1,Electronic check,95.4,4445.3,3.13
4726-DLWQN,0,Male,1,0,0,50,1,1,DSL,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),70.35,3454.6,2.31
4727-MCYZG,0,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,0,Mailed check,55.55,55.55,1.82
4729-XKASR,1,Male,0,0,1,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.75,24.75,0.81
4730-AWNAU,0,Male,0,1,1,36,0,0,DSL,1,0,1,1,1,1,One year,0,Credit card (automatic),60.7,2234.55,1.99
4732-RRJZC,0,Male,0,1,1,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,144.35,0.67
4735-ASGMA,1,Male,0,0,0,26,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.35,2515.3,3.23
4735-BJKOU,0,Female,0,0,0,40,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.15,804.85,0.66
4737-AQCPU,0,Male,0,1,1,72,1,1,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),72.1,5016.65,2.37
4737-HOBAX,0,Male,0,1,0,63,1,1,DSL,0,0,1,1,1,1,Two year,0,Credit card (automatic),79.8,5034.05,2.62
4741-WWJQZ,0,Female,0,1,0,2,1,0,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Electronic check,80.15,194.55,2.63
4742-DRORA,0,Male,0,1,1,60,1,1,Fiber optic,1,0,1,0,1,0,One year,1,Bank transfer (automatic),95.4,5812.0,3.13
4742-TXUEX,0,Female,0,1,1,47,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.3,890.5,0.63
4745-LSPLO,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.5,20.5,0.67
4747-LCAQL,0,Male,0,0,0,25,1,0,DSL,1,1,0,1,1,1,Month-to-month,1,Mailed check,79.0,1902.0,2.6
4749-OJKQU,0,Female,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.65,302.35,2.49
4749-VFKVB,1,Female,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,50.1,50.1,1.65
4750-UKWJK,0,Female,1,1,0,37,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.6,727.8,0.64
4750-ZRXIU,1,Female,1,0,0,4,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.6,360.1,2.78
4751-ERMAN,0,Male,0,1,1,72,1,0,DSL,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),75.4,5480.25,2.48
4753-PADAS,0,Female,0,1,0,67,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),105.7,6816.95,3.47
4759-PXTAN,0,Female,0,1,0,59,1,1,DSL,0,1,0,1,1,1,One year,1,Electronic check,80.1,4693.2,2.63
4759-TRPLW,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.4,70.4,2.31
4760-THGOT,0,Female,0,1,0,43,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,94.1,4107.3,3.09
4760-XOHVN,1,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.45,19.45,0.64
4762-XTUEC,0,Female,0,1,0,67,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),109.7,7344.45,3.6
4763-PGDPO,1,Female,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.4,281.0,2.31
4765-OXPPD,1,Female,0,1,1,9,1,0,DSL,1,1,1,1,0,0,Month-to-month,0,Mailed check,65.0,663.05,2.14
4767-HZZHQ,0,Male,0,1,1,30,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),82.05,2570.2,2.7
4770-QAZXN,0,Female,0,0,0,13,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.45,232.1,0.64
4770-UEZOX,0,Male,0,0,0,2,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.75,144.8,2.46
4774-HHGGS,0,Male,0,1,0,30,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.05,637.55,0.63
4776-XSKYQ,0,Female,0,1,1,12,0,0,DSL,0,0,0,1,0,0,One year,0,Credit card (automatic),30.25,368.85,0.99
4778-IZARL,0,Male,0,1,0,63,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),110.1,6705.7,3.62
4779-ZGICK,0,Male,0,1,1,48,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,23.55,1173.35,0.77
4781-ZXYGU,0,Male,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.15,20.15,0.66
4782-OSFXZ,0,Female,1,1,0,71,1,1,DSL,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),82.7,5831.2,2.72
4785-FCIFB,0,Female,0,1,0,61,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.4,1417.9,0.8
4785-NKHCX,0,Male,1,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.05,94.15,0.66
4785-QRJHC,1,Male,1,1,0,46,0,0,DSL,0,1,1,1,1,1,One year,1,Bank transfer (automatic),59.9,2816.65,1.97
4786-UKSNZ,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,20.2,0.66
4789-KWMXN,1,Male,0,1,0,47,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Credit card (automatic),110.85,5275.8,3.64
4791-QRGMF,1,Male,0,1,0,59,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),99.5,5961.1,3.27
4795-KTRTH,1,Female,1,1,0,5,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,81.0,371.65,2.66
4795-UXVCJ,0,Male,0,0,0,26,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.8,457.3,0.65
4795-WRNVT,0,Female,0,0,0,40,1,0,DSL,1,1,0,0,1,0,Month-to-month,0,Mailed check,65.1,2586.0,2.14
4797-AXPXK,1,Female,0,0,1,1,1,0,DSL,1,1,0,1,0,0,Month-to-month,1,Electronic check,60.0,60.0,1.97
4797-MIWUM,0,Male,0,1,1,7,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.25,174.7,0.67
4800-CZMPC,1,Female,0,1,1,48,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Credit card (automatic),103.25,5037.55,3.39
4800-VHZKI,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.9,19.9,0.65
4801-JZAZL,0,Female,0,1,1,11,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,29.6,346.45,0.97
4801-KFYKL,0,Male,0,0,1,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.45,159.2,0.64
4803-AXVYP,1,Female,1,0,0,38,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,99.55,3734.25,3.27
4803-LBYPN,0,Male,0,1,1,34,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.8,635.9,0.68
4804-NCPET,0,Male,0,1,1,19,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.2,387.4,0.66
4805-ZRGEZ,0,Male,1,1,0,61,1,1,DSL,0,1,0,0,0,1,One year,0,Bank transfer (automatic),64.05,3902.6,2.1
4806-DXQCE,0,Female,1,1,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,113.65,7714.65,3.73
4806-HIPDW,1,Female,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,68.95,68.95,2.27
4806-KEXQR,1,Male,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.9,324.3,2.62
4807-IZYOZ,0,Female,0,0,0,51,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.65,1020.75,0.68
4808-YNLEU,0,Female,0,1,0,35,1,0,DSL,1,0,0,0,1,0,One year,1,Bank transfer (automatic),62.15,2215.45,2.04
4811-JBUVU,0,Male,0,0,0,30,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Credit card (automatic),89.9,2723.15,2.95
4813-HQMGZ,0,Female,0,1,0,8,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Electronic check,90.25,743.75,2.96
4815-GBTCD,0,Female,0,1,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.15,99.95,0.83
4815-TUMEQ,0,Female,0,0,0,10,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.3,185.2,0.63
4815-YOSUK,0,Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,0,1,One year,1,Credit card (automatic),104.9,7537.5,3.45
4816-JBHOV,1,Male,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.7,93.7,1.47
4816-LXZYW,1,Female,0,0,0,23,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,79.15,1676.95,2.6
4816-OKWNX,0,Male,0,1,1,50,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),103.4,5236.4,3.4
4817-KEQSP,0,Female,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.85,1326.35,0.65
4817-QRJSX,1,Female,0,0,0,10,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),81.0,818.05,2.66
4817-VYYWS,1,Female,0,0,0,30,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,2983.8,3.29
4818-DRBQT,1,Male,0,1,0,29,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.15,2265.25,2.63
4818-QIUFN,1,Female,1,0,0,20,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,79.15,1520.9,2.6
4819-HJPIW,0,Male,0,0,0,18,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.15,476.8,0.83
4821-SJHJV,0,Female,0,1,1,32,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,89.6,2901.8,2.94
4821-WQOYN,0,Female,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),20.1,1326.25,0.66
4822-LPTYJ,0,Male,0,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),103.75,7346.2,3.41
4822-NGOCH,1,Female,0,0,0,13,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,84.45,1058.6,2.77
4822-RVYBB,1,Male,1,0,0,8,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.6,819.4,3.3
4822-YCXMX,1,Male,0,0,0,25,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.8,2043.45,2.79
4824-GUCBY,0,Female,1,0,0,22,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Electronic check,81.7,1820.9,2.68
4825-FUREZ,0,Male,0,1,0,42,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,20.25,835.5,0.67
4825-XJGDM,0,Female,0,0,0,61,0,0,DSL,1,1,1,1,0,0,One year,0,Credit card (automatic),43.7,2696.55,1.44
4826-DXMUP,0,Male,0,0,1,35,1,0,DSL,0,0,0,1,1,1,One year,1,Mailed check,72.1,2495.15,2.37
4826-TZEVA,0,Female,0,0,0,40,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),74.8,2971.7,2.46
4826-XTSOH,1,Male,1,1,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,86.05,86.05,2.83
4827-DPADN,0,Female,0,1,1,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),83.3,6042.7,2.74
4827-LTQRJ,0,Female,1,1,1,66,1,1,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),110.6,7210.85,3.63
4827-USJHP,0,Male,0,0,0,20,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,51.8,1023.85,1.7
4828-FAZPK,0,Female,0,1,1,16,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),79.95,1267.95,2.63
4829-AUOAX,1,Female,0,0,0,46,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Bank transfer (automatic),96.05,4399.5,3.16
4829-ZLJTK,0,Female,1,1,0,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Electronic check,112.4,8046.85,3.69
4830-FAXFM,0,Male,0,0,1,19,1,1,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),24.1,439.2,0.79
4831-EOBFE,1,Male,0,1,1,29,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Credit card (automatic),94.65,2649.15,3.11
4832-VRBMR,0,Male,1,1,0,65,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),103.15,6792.45,3.39
4833-QTJNO,0,Male,1,1,0,67,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),83.85,5588.8,2.75
4835-YSJMR,0,Male,0,0,0,39,1,0,DSL,0,0,0,1,0,0,Two year,1,Bank transfer (automatic),49.8,1971.15,1.64
4836-WNFNO,0,Female,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.0,1849.2,0.82
4837-PZTIC,0,Female,0,0,0,47,0,0,DSL,1,0,1,1,0,0,Two year,0,Mailed check,41.9,1875.25,1.38
4837-QUSFT,0,Female,0,1,0,65,1,1,Fiber optic,1,1,0,1,1,0,One year,1,Bank transfer (automatic),100.15,6643.5,3.29
4840-ORQXB,0,Female,1,0,0,56,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,104.75,5841.35,3.44
4844-JJWUY,1,Female,1,0,0,1,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,86.0,86.0,2.83
4846-WHAFZ,1,Female,1,1,0,37,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.5,2868.15,2.51
4847-QNOKA,1,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.9,44.9,1.48
4847-TAJYI,0,Female,1,0,0,6,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.35,567.8,2.94
